,name,_rxn_organic-inchikey,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_solv_GBL,_solv_DMSO,_solv_DMF,_stoich_mmol_org,_stoich_mmol_inorg,_stoich_mmol_acid,_stoich_mmol_solv,_stoich_org/solv,_stoich_inorg/solv,_stoich_acid/solv,_stoich_org+inorg/solv,_stoich_org+inorg+acid/solv,_stoich_org/liq,_stoich_inorg/liq,_stoich_org+inorg/liq,_stoich_org/inorg,_stoich_acid/inorg,_rxn_temperature_c,_rxn_reactiontime_s,_feat_organic_0_avgpol_std,_feat_organic_0_refractivity_std,_feat_organic_0_maximalprojectionarea_std,_feat_organic_0_maximalprojectionradius_std,_feat_organic_0_maximalprojectionsize_std,_feat_organic_0_minimalprojectionarea_std,_feat_organic_0_minimalprojectionradius_std,_feat_organic_0_minimalprojectionsize_std,_feat_organic_0_molpol_std,_feat_organic_0_asavdwp_std,_feat_organic_0_asa_std,_feat_organic_0_asah_std,_feat_organic_0_asap_std,_feat_organic_0_asa-_std,_feat_organic_0_asa+_std,_feat_organic_0_protpsa_std,_feat_organic_0_hacceptorcount_std,_feat_organic_0_hdonorcount_std,_feat_organic_0_rotatablebondcount_std,_feat_organic_0_organoammoniummolecularweight_std,_feat_organic_0_atomcount_n_std,_feat_organic_0_bondcount_std,_feat_organic_0_chainatomcount_std,_feat_organic_0_ringatomcount_std,_raw_modelname,_feat_primaryAmine,_feat_secondaryAmine,_rxn_plateEdgeQ,_feat_maxproj_per_N,_raw_RelativeHumidity,_out_crystalscore
4470,2019-06-10T21_14_00.866379+00_00_LBL_A1,JMXLWMIFDJCGBV-UHFFFAOYSA-N,7.898327178,0.6605901270000001,0.892413572,0,0,1,0.446206786,0.33029506399999997,3.949163589,3.724355355,0.11980779,0.08868516300000001,1.06036165,0.20849295399999998,1.2688546040000002,0.058148912999999997,0.043043494,0.101192407,1.350933863,11.95647173,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
4471,2019-06-10T21_14_00.866379+00_00_LBL_C1,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.106017814,0.67193073,1.084775169,0,0,1,0.542387584,0.335965365,0.053008907,5.5117631529999995,0.098405459,0.060954246,0.009617414,0.159359705,0.16897711899999998,0.097468068,0.060373607999999995,0.157841676,1.614415177,0.157780869,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
4472,2019-06-10T21_14_00.866379+00_00_LBL_E1,JMXLWMIFDJCGBV-UHFFFAOYSA-N,3.2931385260000003,0.056816649000000004,1.21052423,0,0,1,0.604051591,0.028351507999999997,1.643276124,4.953714747,0.121939115,0.005723282,0.33172603,0.12766239699999998,0.459388426,0.091564715,0.004297642,0.09586235800000001,21.30580142,57.960802199999996,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
4473,2019-06-10T21_14_00.866379+00_00_LBL_G1,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.7951336090000001,1.1340603040000001,1.41824125,0,0,1,0.709120625,0.5670301520000001,0.397566804,4.937778829,0.143611257,0.114835065,0.080515312,0.258446322,0.338961634,0.13290996900000002,0.106278054,0.23918802399999997,1.250587156,0.701138736,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
4474,2019-06-10T21_14_00.866379+00_00_LBL_B1,JMXLWMIFDJCGBV-UHFFFAOYSA-N,6.626113404,0.493316232,0.857650018,0,0,1,0.428825009,0.246658116,3.313056702,4.134174452,0.10372687800000001,0.059663209,0.801382898,0.163390087,0.964772985,0.057581805,0.033120782,0.090702586,1.738540032,13.43177656,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
4475,2019-06-10T21_14_00.866379+00_00_LBL_D1,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.081685857,0.394085956,0.8417891040000001,0,0,1,0.42089455200000003,0.197042978,2.040842929,4.810682911000001,0.08749164300000001,0.040959461,0.42423143799999996,0.128451104,0.552682542,0.061430776,0.028758992,0.090189769,2.136054564,10.3573492,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,4
4476,2019-06-10T21_14_00.866379+00_00_LBL_F1,JMXLWMIFDJCGBV-UHFFFAOYSA-N,6.904967876000001,0.193176605,0.9283510759999999,0,0,1,0.463247187,0.096395126,3.44557897,4.164177767,0.11124577599999999,0.023148658,0.827433208,0.134394434,0.961827642,0.060875427,0.012667307,0.073542734,4.80571173,35.74432773,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
4477,2019-06-10T21_14_00.866379+00_00_LBL_H1,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.961329568,0.771161007,1.462382158,0,0,1,0.731191079,0.38558050299999996,0.980664784,4.804842971,0.15217793400000001,0.080248305,0.204099237,0.23242623899999998,0.436525476,0.126383216,0.066645923,0.193029139,1.896338307,2.543346396,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
4478,2019-06-10T21_14_00.866379+00_00_LBL_A2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.7951336090000001,0.535843494,1.454896314,0,0,1,0.727448157,0.267921747,0.397566804,5.206762887,0.139712173,0.05145649099999999,0.07635585,0.191168664,0.267524513,0.1298011,0.047806207,0.177607307,2.71515159,1.483891505,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
4479,2019-06-10T21_14_00.866379+00_00_LBL_C2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,6.002010539,0.289764907,1.188154658,0,0,1,0.592889174,0.144592689,2.9950032589999998,4.19500492,0.141332176,0.034467823,0.713945112,0.1758,0.8897451120000001,0.082460153,0.020110226000000002,0.102570379,4.100409082,20.71337966,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4480,2019-06-10T21_14_00.866379+00_00_LBL_E2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,9.720070164,0.19885827,0.49065828200000006,0,0,1,0.244838483,0.09923027699999999,4.850315012,3.71644716,0.06587971599999999,0.026700306,1.305094571,0.092580022,1.397674593,0.028580049,0.011583172,0.040163221,2.467376805,48.87938619,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4481,2019-06-10T21_14_00.866379+00_00_LBL_G2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.007169237,0.8250288709999999,1.3168379620000001,0,0,1,0.6584189810000001,0.41251443600000004,0.503584619,5.091041225,0.129328943,0.08102751799999999,0.09891584,0.21035646100000002,0.309272301,0.11768776,0.07373405200000001,0.191421812,1.59611137,1.220768476,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
4482,2019-06-10T21_14_00.866379+00_00_LBL_B2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.2747633,0.7244122679999999,1.35854744,0,0,1,0.6779151729999999,0.361481722,0.6361068870000001,5.041505743,0.134466806,0.071701143,0.12617398800000001,0.20616794800000002,0.332341936,0.119401449,0.06366790900000001,0.183069357,1.8753788409999999,1.75972075,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
4483,2019-06-10T21_14_00.866379+00_00_LBL_D2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,8.693460786000001,0.0028351509999999997,0.17220009,0,0,1,0.086100045,0.001417575,4.3467303930000005,4.243280788,0.020290914,0.000334075,1.024379628,0.020624989,1.045004617,0.010023275,0.00016502599999999997,0.010188301,60.73754248,3066.313407,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
4484,2019-06-10T21_14_00.866379+00_00_LBL_F2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.3467303930000005,0.14175753800000002,0.574623584,0,0,1,0.287311792,0.07087876900000001,2.173365197,5.014493541,0.057296272999999995,0.014134781,0.433416691,0.07143105400000001,0.504847745,0.03997182,0.009860902,0.049832720999999996,4.05356634,30.66313407,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
4485,2019-06-10T21_14_00.866379+00_00_LBL_H2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,8.216380621,0.43661321700000005,0.584698924,0,0,1,0.292349462,0.21830660899999998,4.108190311,3.923778888,0.07450711900000001,0.055636827,1.046998424,0.13014394699999998,1.17714237,0.03639823,0.027179712,0.063577942,1.33916909,18.81844227,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
4486,2019-06-10T21_14_00.866379+00_00_LBL_A3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.6361068870000001,0.615227715,1.3313530120000001,0,0,1,0.6656765060000001,0.307613857,0.318053443,5.274863806,0.126197857,0.058316929,0.060296048,0.184514785,0.24481083399999998,0.11902134,0.055000609000000006,0.17402195,2.164000385,1.033937307,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
4487,2019-06-10T21_14_00.866379+00_00_LBL_C3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,10.94171833,0.068179978,0.770875078,0,0,1,0.384666664,0.034021809,5.459917445,3.3291569930000002,0.115544765,0.010219347,1.640030031,0.12576411199999998,1.7657941430000001,0.043766459,0.003870921,0.047637379,11.30647293,160.4828663,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4488,2019-06-10T21_14_00.866379+00_00_LBL_E3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.901151423,0.12474663300000001,1.538723184,0,0,1,0.769361592,0.062373317000000005,0.450575711,5.333640005,0.144247004,0.011694323999999999,0.084478088,0.15594132900000002,0.240419417,0.13301052900000002,0.010783366,0.143793895,12.33478725,7.223853647,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
4489,2019-06-10T21_14_00.866379+00_00_LBL_G3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,6.13675972,0.724349895,0.952718985,0,0,1,0.47731221100000004,0.362899297,3.07451662,4.097813491,0.116479731,0.08855925199999999,0.7502822240000001,0.20503898199999998,0.9553212059999999,0.066549114,0.050597127,0.117146241,1.3152745540000002,8.472093064,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4490,2019-06-10T21_14_00.866379+00_00_LBL_B3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,3.3857984660000002,0.44140071700000005,1.084712541,0,0,1,0.543440983,0.221141759,1.6962850319999998,4.833838008,0.11242432699999999,0.045748690999999994,0.35091888200000004,0.158173017,0.5090919,0.083220635,0.033864869,0.11708550300000001,2.457432666,7.670577627999999,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,4
4491,2019-06-10T21_14_00.866379+00_00_LBL_D3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.285151184,0.370663423,0.532967227,0,0,1,0.26701658100000003,0.185702375,2.146860743,4.951598324,0.05392533099999999,0.037503522000000004,0.43356924399999996,0.091428853,0.524998097,0.037616132999999996,0.026160942000000003,0.063777075,1.4378738080000002,11.56076084,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,4
4492,2019-06-10T21_14_00.866379+00_00_LBL_F3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.0206356780000005,0.277290194,0.757152335,0,0,1,0.37933332,0.13892238699999998,2.014338475,4.938245449,0.076815404,0.028131932000000002,0.40790570200000004,0.10494733699999999,0.5128530379999999,0.054560049000000006,0.019981403999999998,0.074541453,2.730541328,14.49973985,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
4493,2019-06-10T21_14_00.866379+00_00_LBL_H3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,3.021507712,0.127581784,1.2953001240000002,0,0,1,0.6476500620000001,0.063790892,1.510753856,4.949149811,0.130860872,0.012889263,0.305255228,0.143750135,0.44900536399999996,0.10025692300000001,0.009874898,0.11013182099999999,10.15270426,23.68290843,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
4494,2019-06-10T21_14_00.866379+00_00_LBL_A4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,14.04736042,0.428107765,0.756955543,0,0,1,0.378477771,0.214053882,7.023680209,2.412946571,0.156852943,0.088710577,2.910831219,0.24556352,3.1563947389999996,0.040107316000000004,0.022683305,0.06279062099999999,1.7681425219999998,32.81267375,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
4495,2019-06-10T21_14_00.866379+00_00_LBL_C4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,8.269389529,0.357228996,0.646668426,0,0,1,0.323334213,0.178614498,4.134694764,3.91525732,0.082583132,0.045620117,1.056046749,0.128203249,1.1842499979999999,0.04016598,0.022188267999999997,0.062354248,1.810234985,23.14870748,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4496,2019-06-10T21_14_00.866379+00_00_LBL_E4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,7.4593372460000005,0.667760059,0.799373819,0,0,1,0.40048628299999994,0.33454779,3.73712796,3.8865930580000003,0.103043019,0.086077391,0.961543415,0.18912041,1.150663825,0.052531602999999996,0.043882480999999994,0.09641408300000001,1.197097382,11.17068495,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4497,2019-06-10T21_14_00.866379+00_00_LBL_G4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,5.948895401000001,0.627823966,1.110312083,0,0,1,0.5540457289999999,0.313284159,2.968498805,4.087469158,0.135547379,0.076645021,0.72624372,0.21219239899999998,0.938436119,0.078521577,0.044399884,0.122921461,1.768508599,9.475419423,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4498,2019-06-10T21_14_00.866379+00_00_LBL_D4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,11.60895068,0.155933292,0.685193345,0,0,1,0.34259667299999996,0.077966646,5.804475342000001,3.1778416139999996,0.107807976,0.024534466,1.8265464569999998,0.132342442,1.958888899,0.038141236,0.008680015,0.046821250999999994,4.394144044,74.44818582,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4499,2019-06-10T21_14_00.866379+00_00_LBL_F4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.42407125799999995,0.289185378,0.700884673,0,0,1,0.35044233700000005,0.144592689,0.21203562899999998,5.829664265,0.06011364,0.024802919,0.036371842,0.084916558,0.12128840099999999,0.05800393,0.023932451,0.081936381,2.423651843,1.466433958,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
4500,2019-06-10T21_14_00.866379+00_00_LBL_H4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,6.1490332389999995,0.8874021879999999,1.052914222,0,0,1,0.526457111,0.44370109399999996,3.07451662,3.952930288,0.133181481,0.11224612199999999,0.777781644,0.245427603,1.023209247,0.07491442,0.06313830599999999,0.138052726,1.1865129890000001,6.929251835,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,4
4501,2019-06-10T21_14_00.866379+00_00_LBL_A5,JMXLWMIFDJCGBV-UHFFFAOYSA-N,5.035846187,0.306196282,1.233798087,0,0,1,0.616899043,0.153098141,2.517923094,4.405825201,0.140018956,0.034749027,0.5714986360000001,0.17476798300000002,0.746266619,0.089098999,0.022112032,0.111211031,4.02943523,16.44646419,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
4502,2019-06-10T21_14_00.866379+00_00_LBL_C5,JMXLWMIFDJCGBV-UHFFFAOYSA-N,2.018375225,0.647709793,1.3001246359999998,0,0,1,0.6487621929999999,0.323207187,1.007169237,4.929663596,0.131603745,0.065563741,0.20430790399999998,0.197167486,0.40147539,0.10927749,0.054441012000000004,0.163718502,2.007264133,3.116172161,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
4503,2019-06-10T21_14_00.866379+00_00_LBL_E5,JMXLWMIFDJCGBV-UHFFFAOYSA-N,3.551596785,0.33738294,1.069125136,0,0,1,0.534562568,0.16869147,1.7757983919999998,4.842607309,0.110387346,0.034834844,0.366702951,0.14522219,0.511925141,0.080769084,0.025488234,0.106257318,3.168877282,10.52690092,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
4504,2019-06-10T21_14_00.866379+00_00_LBL_G5,JMXLWMIFDJCGBV-UHFFFAOYSA-N,7.754810076,0.196017437,0.256415908,0,0,1,0.127951538,0.097812701,3.8696502280000002,4.323771715,0.029592575,0.022622077999999997,0.8949709840000001,0.052214653,0.947185637,0.015616373999999999,0.011937955,0.027554328,1.308128048,39.56183788,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4505,2019-06-10T21_14_00.866379+00_00_LBL_B5,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.3782315880000002,1.131225153,1.299918235,0,0,1,0.649959118,0.565612577,0.6891157940000001,4.861955712,0.13368264900000001,0.116334375,0.141736337,0.250017023,0.39175336,0.117087146,0.10189250400000001,0.21897965,1.1491242320000001,1.218353026,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,4
4506,2019-06-10T21_14_00.866379+00_00_LBL_D5,JMXLWMIFDJCGBV-UHFFFAOYSA-N,14.36541386,0.476305328,0.597970342,0,0,1,0.298985171,0.238152664,7.18270693,2.399320981,0.12461241099999999,0.099258359,2.9936415289999996,0.22387077,3.2175122989999996,0.031202703,0.024854097999999998,0.056056800999999996,1.255434923,30.16009485,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4507,2019-06-10T21_14_00.866379+00_00_LBL_F5,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.060178145,1.207774224,1.392859457,0,0,1,0.696429728,0.603887112,0.530089072,4.8515019839999995,0.14354930300000002,0.124474258,0.10926287900000001,0.268023561,0.37728644,0.129409634,0.11221349,0.241623123,1.153244894,0.877794975,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,4
4508,2019-06-10T21_14_00.866379+00_00_LBL_H5,JMXLWMIFDJCGBV-UHFFFAOYSA-N,7.050184662,0.034021809,1.058130102,0,0,1,0.529065051,0.017010905,3.525092331,4.142915666,0.127703553,0.004106022,0.8508723359999999,0.13180957599999998,0.982681912,0.068996414,0.002218426,0.071214839,31.10152367,207.2254487,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
4509,2019-06-10T21_14_00.866379+00_00_LBL_A6,JMXLWMIFDJCGBV-UHFFFAOYSA-N,14.6304584,0.314701734,0.48428709299999995,0,0,1,0.24214354600000002,0.157350867,7.315229198,2.475159214,0.09782948300000001,0.063572018,2.95545804,0.161401502,3.116859542,0.024732782000000002,0.016071974,0.040804756,1.5388764659999998,46.48991981,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
4510,2019-06-10T21_14_00.866379+00_00_LBL_C6,JMXLWMIFDJCGBV-UHFFFAOYSA-N,8.481425158,0.031186658,1.189950649,0,0,1,0.594975325,0.015593329,4.240712579,3.7233551289999998,0.159795481,0.004187978,1.138949263,0.163983459,1.302932722,0.074707467,0.00195796,0.07666542700000001,38.15575993,271.9568432,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4511,2019-06-10T21_14_00.866379+00_00_LBL_E6,JMXLWMIFDJCGBV-UHFFFAOYSA-N,7.103193569,0.586876207,1.087123315,0,0,1,0.543561658,0.293438104,3.551596785,3.8469531439999995,0.141296667,0.076278055,0.923223302,0.217574722,1.140798024,0.073468675,0.03966157,0.113130244,1.852389485,12.10339332,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
4512,2019-06-10T21_14_00.866379+00_00_LBL_G6,JMXLWMIFDJCGBV-UHFFFAOYSA-N,2.4384097330000003,0.8874021879999999,0.91052481,0,0,1,0.455262405,0.44370109399999996,1.2192048659999999,4.9349483030000005,0.09225272,0.089909978,0.247055246,0.182162698,0.42921794399999996,0.07397645,0.072097831,0.146074281,1.02605653,2.7478067619999997,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,4
