,name,_rxn_organic-inchikey,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_solv_GBL,_solv_DMSO,_solv_DMF,_stoich_mmol_org,_stoich_mmol_inorg,_stoich_mmol_acid,_stoich_mmol_solv,_stoich_org/solv,_stoich_inorg/solv,_stoich_acid/solv,_stoich_org+inorg/solv,_stoich_org+inorg+acid/solv,_stoich_org/liq,_stoich_inorg/liq,_stoich_org+inorg/liq,_stoich_org/inorg,_stoich_acid/inorg,_rxn_temperature_c,_rxn_reactiontime_s,_feat_organic_0_avgpol_std,_feat_organic_0_refractivity_std,_feat_organic_0_maximalprojectionarea_std,_feat_organic_0_maximalprojectionradius_std,_feat_organic_0_maximalprojectionsize_std,_feat_organic_0_minimalprojectionarea_std,_feat_organic_0_minimalprojectionradius_std,_feat_organic_0_minimalprojectionsize_std,_feat_organic_0_molpol_std,_feat_organic_0_asavdwp_std,_feat_organic_0_asa_std,_feat_organic_0_asah_std,_feat_organic_0_asap_std,_feat_organic_0_asa-_std,_feat_organic_0_asa+_std,_feat_organic_0_protpsa_std,_feat_organic_0_hacceptorcount_std,_feat_organic_0_hdonorcount_std,_feat_organic_0_rotatablebondcount_std,_feat_organic_0_organoammoniummolecularweight_std,_feat_organic_0_atomcount_n_std,_feat_organic_0_bondcount_std,_feat_organic_0_chainatomcount_std,_feat_organic_0_ringatomcount_std,_raw_modelname,_feat_primaryAmine,_feat_secondaryAmine,_rxn_plateEdgeQ,_feat_maxproj_per_N,_raw_RelativeHumidity,_out_crystalscore
0,2019-06-18T19_59_27.923270+00_00_LBL_D9,FJFIJIDZQADKEE-UHFFFAOYSA-N,7.633282642,0.11143480800000001,0.24444207,1,0,0,0.122221035,0.055717404000000005,3.816641321,4.388551123,0.027849974,0.012696082,0.8696814079999999,0.040546056000000004,0.9102274640000001,0.014895572,0.006790505,0.021686077,2.193588113,68.49998487,105,12600,10.83,41.21,40.17,4.29,3.97,20.46,3.35,8.57,11.42,163.01,256.13,171.72,84.41,32.62,223.51,27.64,0,1,0,112.12700000000001,1,15,2,6,escalate_MathematicaUniformRandom_1,1,0,0,40.17,59.67601351,3
1,2019-06-18T19_59_27.923270+00_00_LBL_E10,FJFIJIDZQADKEE-UHFFFAOYSA-N,9.170540952,0.21812770899999998,0.303335411,1,0,0,0.151667705,0.109063854,4.585270476,3.913884465,0.038751196,0.027865885,1.1715395579999999,0.066617081,1.238156639,0.017845034,0.012832317,0.030677351000000002,1.390632179,42.04207254,105,12600,10.83,41.21,40.17,4.29,3.97,20.46,3.35,8.57,11.42,163.01,256.13,171.72,84.41,32.62,223.51,27.64,0,1,0,112.12700000000001,1,15,2,6,escalate_MathematicaUniformRandom_1,1,0,0,40.17,59.67601351,3
2,2019-06-18T19_59_27.923270+00_00_LBL_H5,FJFIJIDZQADKEE-UHFFFAOYSA-N,8.322398436,0.488416391,0.389079464,1,0,0,0.194539732,0.24420819600000002,4.161199218,3.924290238,0.049573227000000004,0.062229902000000004,1.060369893,0.111803129,1.172173022,0.024060353,0.030203267000000002,0.05426362,0.796614264,17.03955597,105,12600,10.83,41.21,40.17,4.29,3.97,20.46,3.35,8.57,11.42,163.01,256.13,171.72,84.41,32.62,223.51,27.64,0,1,0,112.12700000000001,1,15,2,6,escalate_MathematicaUniformRandom_1,1,0,1,40.17,59.67601351,4
3,2019-06-18T19_59_27.923270+00_00_LBL_B7,FJFIJIDZQADKEE-UHFFFAOYSA-N,2.915489898,0.30348203,0.632703914,1,0,0,0.316351957,0.151741015,1.457744949,5.153300765,0.061388219,0.029445402000000002,0.282875969,0.09083362199999999,0.373709591,0.04785203,0.022952649,0.07080467900000001,2.084815087,9.606795838,105,12600,10.83,41.21,40.17,4.29,3.97,20.46,3.35,8.57,11.42,163.01,256.13,171.72,84.41,32.62,223.51,27.64,0,1,0,112.12700000000001,1,15,2,6,escalate_MathematicaUniformRandom_1,1,0,0,40.17,59.67601351,1
4,2019-06-18T19_59_27.923270+00_00_LBL_A12,FJFIJIDZQADKEE-UHFFFAOYSA-N,2.968498805,0.561915945,0.554433544,1,0,0,0.277216772,0.280957973,1.4842494030000002,5.074881576,0.054625269000000004,0.055362469000000004,0.292469761,0.109987738,0.402457499,0.042264252999999995,0.042834634,0.085098887,0.9866841279999999,5.282816461,105,12600,10.83,41.21,40.17,4.29,3.97,20.46,3.35,8.57,11.42,163.01,256.13,171.72,84.41,32.62,223.51,27.64,0,1,0,112.12700000000001,1,15,2,6,escalate_MathematicaUniformRandom_1,1,0,1,40.17,59.67601351,1
5,2019-06-18T19_59_27.923270+00_00_LBL_F11,FJFIJIDZQADKEE-UHFFFAOYSA-N,14.86577139,0.288678951,0.254567935,1,0,0,0.127538535,0.144628155,7.447751466000001,2.524466668,0.050520982,0.057290577999999995,2.95022769,0.10781156,3.05803925,0.012789385,0.014503108,0.027292492999999998,0.881837535,51.49586179999999,105,12600,10.83,41.21,40.17,4.29,3.97,20.46,3.35,8.57,11.42,163.01,256.13,171.72,84.41,32.62,223.51,27.64,0,1,0,112.12700000000001,1,15,2,6,escalate_MathematicaUniformRandom_1,1,0,0,40.17,59.67601351,3
6,2019-06-18T19_59_27.923270+00_00_LBL_A9,FJFIJIDZQADKEE-UHFFFAOYSA-N,11.66195959,0.26554677600000004,0.690864087,1,0,0,0.34543204299999997,0.13277338800000002,5.830979796,2.980296014,0.11590528,0.044550402999999995,1.956510282,0.16045568300000002,2.116965965,0.039203407999999995,0.015068577,0.054271985,2.601666259,43.91678097,105,12600,10.83,41.21,40.17,4.29,3.97,20.46,3.35,8.57,11.42,163.01,256.13,171.72,84.41,32.62,223.51,27.64,0,1,0,112.12700000000001,1,15,2,6,escalate_MathematicaUniformRandom_1,1,0,1,40.17,59.67601351,3
7,2019-06-18T19_59_27.923270+00_00_LBL_D5,FJFIJIDZQADKEE-UHFFFAOYSA-N,6.626113404,0.40069111700000004,0.415976781,1,0,0,0.20798839,0.20034555899999998,3.313056702,4.362548512,0.047675892000000004,0.045923973,0.7594314870000001,0.093599864,0.8530313509999999,0.027097327999999997,0.026101597999999997,0.053198925,1.038148247,16.5367115,105,12600,10.83,41.21,40.17,4.29,3.97,20.46,3.35,8.57,11.42,163.01,256.13,171.72,84.41,32.62,223.51,27.64,0,1,0,112.12700000000001,1,15,2,6,escalate_MathematicaUniformRandom_1,1,0,0,40.17,59.67601351,4
8,2019-06-18T19_59_27.923270+00_00_LBL_H10,FJFIJIDZQADKEE-UHFFFAOYSA-N,8.534434065,0.267917729,0.498699331,1,0,0,0.24934966600000003,0.133958865,4.267217032,3.8950017189999997,0.064017858,0.034392505,1.095562298,0.09841036199999999,1.19397266,0.030549251,0.016412065,0.046961315999999996,1.86138981,31.854682,105,12600,10.83,41.21,40.17,4.29,3.97,20.46,3.35,8.57,11.42,163.01,256.13,171.72,84.41,32.62,223.51,27.64,0,1,0,112.12700000000001,1,15,2,6,escalate_MathematicaUniformRandom_1,1,0,1,40.17,59.67601351,3
9,2019-06-18T19_59_27.923270+00_00_LBL_D4,FJFIJIDZQADKEE-UHFFFAOYSA-N,3.2865522489999996,0.116176714,0.67166691,1,0,0,0.335833455,0.058088357,1.643276124,5.123349275,0.065549592,0.011337965,0.320742553,0.076887558,0.39763011,0.049630863,0.008584539,0.05821540099999999,5.781424561000001,28.28925112,105,12600,10.83,41.21,40.17,4.29,3.97,20.46,3.35,8.57,11.42,163.01,256.13,171.72,84.41,32.62,223.51,27.64,0,1,0,112.12700000000001,1,15,2,6,escalate_MathematicaUniformRandom_1,1,0,0,40.17,59.67601351,1
10,2019-07-01T18_34_00.101738+00_00_LBL_B3,LLWRXQXPJMPHLR-UHFFFAOYSA-N,11.91631685,0.348177555,0.357041757,1,0,0,0.17709271199999999,0.17269606699999998,5.910493157,3.227071317,0.054877222999999996,0.053514797,1.831534719,0.10839202,1.9399267390000001,0.019380735,0.018899573,0.038280308,1.025458855,34.22482773,105,12600,4.23,21.21,17.05,2.67,5.08,13.88,2.33,4.81,4.04,81.16,191.44,129.54,61.9,54.52,136.92,27.64,0,1,0,32.065,1,7,2,0,escalate_MathematicaUniformRandom_1,1,0,0,17.05,55.74479167,2
11,2019-07-01T18_34_00.101738+00_00_LBL_E1,LLWRXQXPJMPHLR-UHFFFAOYSA-N,1.33054486,0.5295922270000001,1.074535382,1,0,0,0.53511862,0.263736929,0.66261134,5.424130606,0.09865518699999999,0.04862289400000001,0.122159916,0.147278081,0.269437998,0.08791544400000001,0.043329737,0.131245181,2.0289863180000003,2.512394995,105,12600,4.23,21.21,17.05,2.67,5.08,13.88,2.33,4.81,4.04,81.16,191.44,129.54,61.9,54.52,136.92,27.64,0,1,0,32.065,1,7,2,0,escalate_MathematicaUniformRandom_1,1,0,1,17.05,55.74479167,1
12,2019-07-01T18_34_00.101738+00_00_LBL_C2,LLWRXQXPJMPHLR-UHFFFAOYSA-N,8.272761865,0.393712402,0.514585143,1,0,0,0.258836327,0.198037338,4.161199218,4.079901481,0.063441808,0.048539735,1.019926397,0.111981543,1.131907941,0.03140798,0.024030448,0.055438428,1.307007705,21.01219526,105,12600,4.23,21.21,17.05,2.67,5.08,13.88,2.33,4.81,4.04,81.16,191.44,129.54,61.9,54.52,136.92,27.64,0,1,0,32.065,1,7,2,0,escalate_MathematicaUniformRandom_1,1,0,0,17.05,55.74479167,4
13,2019-07-01T18_34_00.101738+00_00_LBL_F1,LLWRXQXPJMPHLR-UHFFFAOYSA-N,4.293721486,0.570647875,0.504444882,1,0,0,0.252222441,0.28532393699999997,2.146860743,4.950461987,0.050949272999999996,0.05763582,0.43366876600000004,0.10858509400000001,0.54225386,0.035537688,0.040201628999999996,0.075739317,0.8839862629999999,7.524292432,105,12600,4.23,21.21,17.05,2.67,5.08,13.88,2.33,4.81,4.04,81.16,191.44,129.54,61.9,54.52,136.92,27.64,0,1,0,32.065,1,7,2,0,escalate_MathematicaUniformRandom_1,1,0,1,17.05,55.74479167,3
14,2019-07-01T18_34_00.101738+00_00_LBL_G2,LLWRXQXPJMPHLR-UHFFFAOYSA-N,0.901151423,0.435494431,0.796724705,1,0,0,0.39836235299999995,0.217747215,0.450575711,5.719794908,0.069646265,0.03806906,0.078774802,0.107715325,0.186490127,0.064560523,0.035289163,0.09984968599999999,1.829471628,2.0692604980000002,105,12600,4.23,21.21,17.05,2.67,5.08,13.88,2.33,4.81,4.04,81.16,191.44,129.54,61.9,54.52,136.92,27.64,0,1,0,32.065,1,7,2,0,escalate_MathematicaUniformRandom_1,1,0,0,17.05,55.74479167,1
15,2019-07-01T18_34_00.101738+00_00_LBL_D1,LLWRXQXPJMPHLR-UHFFFAOYSA-N,8.817218634,0.172008035,0.503004229,1,0,0,0.25250812300000003,0.086348034,4.426243754,4.051129163,0.062330307,0.02131456,1.0925950709999999,0.083644866,1.176239937,0.029786128999999998,0.010185706999999999,0.039971836000000004,2.924306578,51.26050432,105,12600,4.23,21.21,17.05,2.67,5.08,13.88,2.33,4.81,4.04,81.16,191.44,129.54,61.9,54.52,136.92,27.64,0,1,0,32.065,1,7,2,0,escalate_MathematicaUniformRandom_1,1,0,1,17.05,55.74479167,3
16,2019-07-01T18_34_00.101738+00_00_LBL_B1,LLWRXQXPJMPHLR-UHFFFAOYSA-N,6.295469023,0.11802321699999999,0.18094719199999998,1,0,0,0.090654543,0.059129632,3.15402998,4.8320411860000005,0.018761128000000002,0.012236988,0.652732429,0.030998116000000003,0.683730545,0.011351581999999999,0.007404095,0.018755677,1.5331491240000001,53.34093729,105,12600,4.23,21.21,17.05,2.67,5.08,13.88,2.33,4.81,4.04,81.16,191.44,129.54,61.9,54.52,136.92,27.64,0,1,0,32.065,1,7,2,0,escalate_MathematicaUniformRandom_1,1,0,1,17.05,55.74479167,1
17,2019-07-01T18_34_00.101738+00_00_LBL_E2,LLWRXQXPJMPHLR-UHFFFAOYSA-N,4.22381731,0.252403095,0.5639144110000001,1,0,0,0.28308503399999996,0.126706354,2.120356289,5.1166665280000005,0.055326067,0.024763457000000003,0.41440189200000005,0.08008952400000001,0.494491416,0.039116227999999996,0.017508077,0.056624305,2.234181836,16.7344117,105,12600,4.23,21.21,17.05,2.67,5.08,13.88,2.33,4.81,4.04,81.16,191.44,129.54,61.9,54.52,136.92,27.64,0,1,0,32.065,1,7,2,0,escalate_MathematicaUniformRandom_1,1,0,0,17.05,55.74479167,1
18,2019-07-01T18_34_00.101738+00_00_LBL_A4,LLWRXQXPJMPHLR-UHFFFAOYSA-N,2.380639546,0.406524414,1.115346669,1,0,0,0.558788681,0.203668732,1.192700413,5.240544314,0.106627985,0.038864041,0.22759094100000002,0.145492027,0.37308296799999996,0.086859541,0.031658788,0.118518329,2.743615461,5.856080131000001,105,12600,4.23,21.21,17.05,2.67,5.08,13.88,2.33,4.81,4.04,81.16,191.44,129.54,61.9,54.52,136.92,27.64,0,1,0,32.065,1,7,2,0,escalate_MathematicaUniformRandom_1,1,0,1,17.05,55.74479167,1
19,2019-07-01T18_34_00.101738+00_00_LBL_E4,LLWRXQXPJMPHLR-UHFFFAOYSA-N,0.26557568800000003,0.17116125899999998,0.683928344,1,0,0,0.341280244,0.085409468,0.132522268,6.042167385,0.056483082999999996,0.014135568000000001,0.021932902,0.07061865099999999,0.09255155400000001,0.055270833,0.013832188,0.069103021,3.995812772,1.551610975,105,12600,4.23,21.21,17.05,2.67,5.08,13.88,2.33,4.81,4.04,81.16,191.44,129.54,61.9,54.52,136.92,27.64,0,1,0,32.065,1,7,2,0,escalate_MathematicaUniformRandom_1,1,0,0,17.05,55.74479167,1
20,2019-08-02T12_18_03.108790+00_00_LBL_F4,KFQARYBEAKAXIC-UHFFFAOYSA-N,11.54649465,0.020191805,0.038072699,1,0,0,0.019226713,0.010196862,5.830979796,3.668537722,0.005240975,0.002779544,1.589456137,0.008020518,1.597476655,0.002023967,0.001073408,0.0030973759999999998,1.8855520209999999,571.8406377,105,12600,10.73,40.99,38.57,4.01,3.87,20.14,3.4,8.0,11.79,155.97,249.23,197.52,51.71,69.84,179.39,27.64,0,1,0,94.13600000000001,1,15,1,6,escalate_MathematicaUniformRandom_1,1,0,0,38.57,60.82924901,3
21,2019-08-02T12_18_03.108790+00_00_LBL_F10,KFQARYBEAKAXIC-UHFFFAOYSA-N,5.374660574,0.002896013,0.301952441,1,0,0,0.151882078,0.001456695,2.703454269,4.984133698,0.030473115,0.000292266,0.5424120689999999,0.030765381,0.573177449,0.019756792,0.000189487,0.019946279,104.26488,1855.882797,105,12600,10.73,40.99,38.57,4.01,3.87,20.14,3.4,8.0,11.79,155.97,249.23,197.52,51.71,69.84,179.39,27.64,0,1,0,94.13600000000001,1,15,1,6,escalate_MathematicaUniformRandom_1,1,0,0,38.57,60.82924901,1
22,2019-08-02T12_18_03.108790+00_00_LBL_E2,KFQARYBEAKAXIC-UHFFFAOYSA-N,7.587968576000001,0.414100655,0.628592797,1,0,0,0.311782027,0.205393925,3.763632414,3.93059552,0.07932182900000001,0.052255167000000005,0.9575221859999999,0.131576996,1.089099182,0.040521548,0.026694546,0.067216095,1.517971027,18.32397143,105,12600,10.73,40.99,38.57,4.01,3.87,20.14,3.4,8.0,11.79,155.97,249.23,197.52,51.71,69.84,179.39,27.64,0,1,0,94.13600000000001,1,15,1,6,escalate_MathematicaUniformRandom_1,1,0,0,38.57,60.82924901,4
23,2019-08-02T12_18_03.108790+00_00_LBL_A8,KFQARYBEAKAXIC-UHFFFAOYSA-N,5.386216932000001,0.184651416,0.662941983,1,0,0,0.329482165,0.091771754,2.676949815,4.560669614,0.07224425200000001,0.02012243,0.586964205,0.09236668199999999,0.679330887,0.045523555,0.012679826000000002,0.058203381,3.590235036,29.16964869,105,12600,10.73,40.99,38.57,4.01,3.87,20.14,3.4,8.0,11.79,155.97,249.23,197.52,51.71,69.84,179.39,27.64,0,1,0,94.13600000000001,1,15,1,6,escalate_MathematicaUniformRandom_1,1,0,1,38.57,60.82924901,1
24,2019-08-02T12_18_03.108790+00_00_LBL_A2,KFQARYBEAKAXIC-UHFFFAOYSA-N,3.59741087,0.930423635,1.094958125,1,0,0,0.548574021,0.466142241,1.802302846,4.343853602,0.12628741,0.10731076199999999,0.414908745,0.233598172,0.6485069170000001,0.089254809,0.075842886,0.165097695,1.176838253,3.8664224939999996,105,12600,10.73,40.99,38.57,4.01,3.87,20.14,3.4,8.0,11.79,155.97,249.23,197.52,51.71,69.84,179.39,27.64,0,1,0,94.13600000000001,1,15,1,6,escalate_MathematicaUniformRandom_1,1,0,1,38.57,60.82924901,1
25,2019-08-02T12_18_03.108790+00_00_LBL_E5,KFQARYBEAKAXIC-UHFFFAOYSA-N,10.95094191,0.7356161859999999,0.795980943,1,0,0,0.398786452,0.368543709,5.486421899,2.858662752,0.13950104900000002,0.128921717,1.919226706,0.268422765,2.187649472,0.047786987,0.044162968,0.091949955,1.082060125,14.8867604,105,12600,10.73,40.99,38.57,4.01,3.87,20.14,3.4,8.0,11.79,155.97,249.23,197.52,51.71,69.84,179.39,27.64,0,1,0,94.13600000000001,1,15,1,6,escalate_MathematicaUniformRandom_1,1,0,0,38.57,60.82924901,4
26,2019-08-02T12_18_03.108790+00_00_LBL_F2,KFQARYBEAKAXIC-UHFFFAOYSA-N,7.306056631000001,0.37516478200000003,0.69009754,1,0,0,0.342978477,0.186456896,3.631110146,3.97957935,0.086184606,0.046853418,0.9124356690000001,0.133038024,1.045473693,0.045065362000000005,0.024499344,0.06956470599999999,1.839451819,19.47426035,105,12600,10.73,40.99,38.57,4.01,3.87,20.14,3.4,8.0,11.79,155.97,249.23,197.52,51.71,69.84,179.39,27.64,0,1,0,94.13600000000001,1,15,1,6,escalate_MathematicaUniformRandom_1,1,0,0,38.57,60.82924901,4
27,2019-08-02T12_18_03.108790+00_00_LBL_F3,KFQARYBEAKAXIC-UHFFFAOYSA-N,1.267145193,0.020312473,0.935255298,1,0,0,0.46949815899999997,0.010196862,0.6361068870000001,5.493641905,0.08546209699999999,0.001856121,0.11578965199999999,0.087318218,0.20310787,0.076593377,0.001663504,0.078256881,46.04339858,62.38261502,105,12600,10.73,40.99,38.57,4.01,3.87,20.14,3.4,8.0,11.79,155.97,249.23,197.52,51.71,69.84,179.39,27.64,0,1,0,94.13600000000001,1,15,1,6,escalate_MathematicaUniformRandom_1,1,0,0,38.57,60.82924901,1
28,2019-08-02T12_18_03.108790+00_00_LBL_A3,KFQARYBEAKAXIC-UHFFFAOYSA-N,9.681267489,0.061059050999999996,0.243236266,1,0,0,0.121861369,0.030590585,4.850315012,3.921688875,0.031073696,0.00780036,1.236792404,0.038874056000000004,1.27566646,0.013892079,0.0034872970000000003,0.017379376000000002,3.9836234239999997,158.5558132,105,12600,10.73,40.99,38.57,4.01,3.87,20.14,3.4,8.0,11.79,155.97,249.23,197.52,51.71,69.84,179.39,27.64,0,1,0,94.13600000000001,1,15,1,6,escalate_MathematicaUniformRandom_1,1,0,1,38.57,60.82924901,4
29,2019-08-02T12_18_03.108790+00_00_LBL_B4,KFQARYBEAKAXIC-UHFFFAOYSA-N,8.196156339,0.8658264520000001,0.936677295,1,0,0,0.46646529299999995,0.431181573,4.081685857,3.34508472,0.139447976,0.128900046,1.22020403,0.268348021,1.4885520509999999,0.06280863099999999,0.058057748,0.12086637900000001,1.0818303059999999,9.466280827,105,12600,10.73,40.99,38.57,4.01,3.87,20.14,3.4,8.0,11.79,155.97,249.23,197.52,51.71,69.84,179.39,27.64,0,1,0,94.13600000000001,1,15,1,6,escalate_MathematicaUniformRandom_1,1,0,0,38.57,60.82924901,2
30,2019-08-02T14_45_54.346271+00_00_LBL_A2,NLJDBTZLVTWXRG-UHFFFAOYSA-N,3.48464928,0.47076087200000005,1.3620014919999999,1,0,0,0.683724749,0.236321958,1.749293939,4.378650138999999,0.156149664,0.053971418,0.3995053,0.210121082,0.6096263829999999,0.1115749,0.03856464,0.15013954,2.893191798,7.4021642210000005,105,12600,9.73,35.02,29.4,3.38,5.96,25.82,3.36,5.77,9.57,177.46,241.69,207.3,34.38,66.66,175.03,27.64,0,1,0,74.146,1,16,5,0,escalate_MathematicaUniformRandom_1,1,0,1,29.4,60.10793103,1
31,2019-08-02T14_45_54.346271+00_00_LBL_D11,NLJDBTZLVTWXRG-UHFFFAOYSA-N,6.282928247999999,0.876138289,1.328884978,1,0,0,0.667100259,0.439821421,3.15402998,3.516863187,0.18968615600000002,0.12506071400000002,0.896830446,0.31474687,1.2115773159999998,0.10000164,0.06593141400000001,0.165933055,1.516752544,7.171160453,105,12600,9.73,35.02,29.4,3.38,5.96,25.82,3.36,5.77,9.57,177.46,241.69,207.3,34.38,66.66,175.03,27.64,0,1,0,74.146,1,16,5,0,escalate_MathematicaUniformRandom_1,1,0,0,29.4,60.10793103,4
32,2019-08-02T14_45_54.346271+00_00_LBL_A10,NLJDBTZLVTWXRG-UHFFFAOYSA-N,0.7951336090000001,0.24616870600000001,1.398954587,1,0,0,0.6994772929999999,0.12308435300000001,0.397566804,5.101872892,0.137102062,0.024125327000000002,0.077925658,0.161227389,0.239153048,0.127190647,0.022381252999999997,0.1495719,5.682909948,3.230035296,105,12600,9.73,35.02,29.4,3.38,5.96,25.82,3.36,5.77,9.57,177.46,241.69,207.3,34.38,66.66,175.03,27.64,0,1,0,74.146,1,16,5,0,escalate_MathematicaUniformRandom_1,1,0,1,29.4,60.10793103,1
33,2019-08-02T14_45_54.346271+00_00_LBL_B4,NLJDBTZLVTWXRG-UHFFFAOYSA-N,4.110034557,0.5644424929999999,1.234927908,1,0,0,0.6211687379999999,0.283914574,2.067347382,4.2865057460000004,0.144912611,0.066234502,0.482291989,0.211147113,0.693439102,0.09776252699999999,0.044683843,0.14244637,2.187871969,7.28158246,105,12600,9.73,35.02,29.4,3.38,5.96,25.82,3.36,5.77,9.57,177.46,241.69,207.3,34.38,66.66,175.03,27.64,0,1,0,74.146,1,16,5,0,escalate_MathematicaUniformRandom_1,1,0,0,29.4,60.10793103,1
34,2019-08-02T14_45_54.346271+00_00_LBL_B3,NLJDBTZLVTWXRG-UHFFFAOYSA-N,0.477080165,0.196934965,0.6810282,1,0,0,0.3405141,0.098467482,0.238540083,5.762228406,0.059094169,0.017088438,0.041397193,0.076182607,0.1175798,0.056745082,0.016409145,0.073154227,3.458137572,2.422526472,105,12600,9.73,35.02,29.4,3.38,5.96,25.82,3.36,5.77,9.57,177.46,241.69,207.3,34.38,66.66,175.03,27.64,0,1,0,74.146,1,16,5,0,escalate_MathematicaUniformRandom_1,1,0,0,29.4,60.10793103,1
35,2019-08-02T14_45_54.346271+00_00_LBL_H10,NLJDBTZLVTWXRG-UHFFFAOYSA-N,2.283950913,0.7399860890000001,2.132678405,1,0,0,1.064206524,0.369253059,1.139691506,3.91761715,0.271646382,0.094254503,0.290914467,0.365900885,0.6568153520000001,0.21042941899999998,0.073013748,0.283443167,2.882052022,3.086478172,105,12600,9.73,35.02,29.4,3.38,5.96,25.82,3.36,5.77,9.57,177.46,241.69,207.3,34.38,66.66,175.03,27.64,0,1,0,74.146,1,16,5,0,escalate_MathematicaUniformRandom_1,1,0,1,29.4,60.10793103,1
36,2019-08-02T14_45_54.346271+00_00_LBL_D10,NLJDBTZLVTWXRG-UHFFFAOYSA-N,8.372634241,0.508517514,1.4914700269999999,1,0,0,0.741260603,0.252733205,4.161199218,3.024255044,0.24510518899999997,0.083568747,1.3759418959999998,0.328673936,1.704615831,0.103161272,0.035172892000000004,0.138334164,2.9329767110000002,16.46479031,105,12600,9.73,35.02,29.4,3.38,5.96,25.82,3.36,5.77,9.57,177.46,241.69,207.3,34.38,66.66,175.03,27.64,0,1,0,74.146,1,16,5,0,escalate_MathematicaUniformRandom_1,1,0,0,29.4,60.10793103,4
37,2019-08-02T14_45_54.346271+00_00_LBL_F2,NLJDBTZLVTWXRG-UHFFFAOYSA-N,5.045938063,0.075643022,0.179465216,1,0,0,0.089553143,0.037745867999999995,2.517923094,5.079853805,0.017629079,0.007430503000000001,0.49566841700000003,0.025059582,0.520727998,0.011786756,0.004968015,0.016754771,2.3725283619999997,66.70725069,105,12600,9.73,35.02,29.4,3.38,5.96,25.82,3.36,5.77,9.57,177.46,241.69,207.3,34.38,66.66,175.03,27.64,0,1,0,74.146,1,16,5,0,escalate_MathematicaUniformRandom_1,1,0,0,29.4,60.10793103,1
38,2019-08-02T14_45_54.346271+00_00_LBL_B11,NLJDBTZLVTWXRG-UHFFFAOYSA-N,1.791553525,1.2006638,1.923357606,1,0,0,0.967448876,0.6039338910000001,0.901151423,4.008746111000001,0.241334534,0.150654064,0.224796332,0.39198859799999997,0.61678493,0.197040543,0.12300336,0.320043902,1.601911881,1.492135871,105,12600,9.73,35.02,29.4,3.38,5.96,25.82,3.36,5.77,9.57,177.46,241.69,207.3,34.38,66.66,175.03,27.64,0,1,0,74.146,1,16,5,0,escalate_MathematicaUniformRandom_1,1,0,0,29.4,60.10793103,1
39,2019-08-02T14_45_54.346271+00_00_LBL_H7,NLJDBTZLVTWXRG-UHFFFAOYSA-N,4.1710195930000005,0.333455617,1.043569692,1,0,0,0.5238719860000001,0.16739472,2.093851836,4.525268924,0.115765934,0.03699111,0.462702189,0.152757044,0.6154592329999999,0.079145253,0.02528957,0.10443482300000001,3.1295609910000004,12.50847002,105,12600,9.73,35.02,29.4,3.38,5.96,25.82,3.36,5.77,9.57,177.46,241.69,207.3,34.38,66.66,175.03,27.64,0,1,0,74.146,1,16,5,0,escalate_MathematicaUniformRandom_1,1,0,1,29.4,60.10793103,1
40,2019-08-08T16_56_58.410591+00_00_LBL_B7,LCTUISCIGMWMAT-UHFFFAOYSA-N,1.166195959,1.325880731,1.901478831,0,0,1,0.950739415,0.662940365,0.58309798,3.865417528,0.245960342,0.1715055,0.150849934,0.417465841,0.568315776,0.213720603,0.149025077,0.36274568,1.434125097,0.8795632459999999,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,54.30238095,1
41,2019-08-08T16_56_58.410591+00_00_LBL_H9,LCTUISCIGMWMAT-UHFFFAOYSA-N,3.498587877,0.5701974129999999,1.37115574,0,0,1,0.68557787,0.28509870600000004,1.749293939,4.127216638,0.166111433,0.069077718,0.423843498,0.235189151,0.659032649,0.116664109,0.048514965,0.165179074,2.404703546,6.135748427,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,54.30238095,1
42,2019-08-08T16_56_58.410591+00_00_LBL_E2,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.6891157940000001,1.064826493,1.915757406,0,0,1,0.957878703,0.532413247,0.34455789700000006,4.095275792,0.23389846,0.130006689,0.084135456,0.36390515,0.448040606,0.21574652800000002,0.119917385,0.335663913,1.7991263530000001,0.647162517,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,54.30238095,1
